id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,phone,display_phone,distance,latitude,longitude,address,city,state,zip_code,DBA Name,AKA Name,License #,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Latitude,Longitude,income_household_median
QqSlRdsZ3E5TobxhS_Kd6Q,tim-tims-halal-grill-chicago,Tim Tim's Halal Grill,https://s3-media2.fl.yelpcdn.com/bphoto/sZmjXTjVM41na_5uW59roQ/o.jpg,False,https://www.yelp.com/biz/tim-tims-halal-grill-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,54,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",4.5,"['pickup', 'delivery']",17736573180,(773) 657-3180,3001.903572926437,41.96107,-87.73175,4148 w montrose ave,chicago,il,60641,TIM TIM EXPRESS GRILL,TIM TIM'S EXPRESS GRILL,2615818.0,Risk 2 (Medium),4148 w montrose ave,chicago,il,60641,2019-05-28,Complaint,Fail,41.96101332134499,-87.73169102665227,63545
rBGbyFHbCaMgEeoRS2DRlg,simòn-tacos-chicago-2,Simòn Tacos,https://s3-media4.fl.yelpcdn.com/bphoto/_XWZGG0A-nB_26YE5Px_-Q/o.jpg,False,https://www.yelp.com/biz/sim%C3%B2n-tacos-chicago-2?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,203,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.0,"['delivery', 'pickup']",17739303273,(773) 930-3273,4614.590134506111,41.95868,-87.75242,4263 n milwaukee ave,chicago,il,60641,SIMON TACOS INC.,SIMON TACOS,2496221.0,Risk 1 (High),4263 n milwaukee ave,chicago,il,60641,2019-12-13,Canvass,Pass w/ Conditions,41.958692711901264,-87.75262377892766,63545
qaR0K2YNsoM5qfcZWKU5zg,fresh-sushi-chicago-chicago,Fresh Sushi Chicago,https://s3-media2.fl.yelpcdn.com/bphoto/RbqssOye63c_SjBvIRACAw/o.jpg,False,https://www.yelp.com/biz/fresh-sushi-chicago-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,31,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'poke', 'title': 'Poke'}, {'alias': 'ramen', 'title': 'Ramen'}]",5.0,"['delivery', 'pickup']",17738530867,(773) 853-0867,4326.19307284648,41.9439712,-87.73151349999999,3443 n milwaukee ave,chicago,il,60641,DIEGO'S GRILL,DIEGO'S GRILL,2256244.0,Risk 2 (Medium),3443 n milwaukee ave,chicago,il,60641,2013-05-09,License,Fail,41.94393670241,-87.73155723006575,63545
FsaYqqX1QlWYR1MTYf_kzQ,las-tablas-chicago-2,Las Tablas,https://s3-media2.fl.yelpcdn.com/bphoto/7OKDSJzwRJAc0beM1SFzgw/o.jpg,False,https://www.yelp.com/biz/las-tablas-chicago-2?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,453,"[{'alias': 'steak', 'title': 'Steakhouses'}]",3.0,"['delivery', 'pickup']",17732020999,(773) 202-0999,4759.655940580278,41.95373,-87.750767,4920 w irving park rd,chicago,il,60641,LAS TABLAS,LAS TABLAS,1617900.0,Risk 1 (High),4920 w irving park rd,chicago,il,60641,2014-05-19,Canvass,Pass,41.95348584271347,-87.75073172757178,63545
bvRtPlnIXxWYoWj_BwBDmw,chicagos-pizza-chicago-8,Chicago's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/7DC1E00SrF4G6Qn01TMK_Q/o.jpg,False,https://www.yelp.com/biz/chicagos-pizza-chicago-8?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,218,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",3.5,"['delivery', 'pickup']",17734270100,(773) 427-0100,4110.502021350982,41.95379724752169,-87.74138900227122,4520 w irving park rd,chicago,il,60641,CHICAGO'S PIZZA,CHICAGO'S PIZZA,1696176.0,Risk 1 (High),4520 w irving park rd,chicago,il,60641,2021-12-17,Canvass,Fail,41.95359543105369,-87.74147723471926,63545
gZT907q6FX6sxW9PrgAe7Q,nicks-hi-ho-cafe-chicago,Nick's Hi-Ho Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/WokvM16EbMY0C4nsZZnfmQ/o.jpg,False,https://www.yelp.com/biz/nicks-hi-ho-cafe-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,87,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"['delivery', 'pickup']",17735456015,(773) 545-6015,5645.034232417369,41.93806692771694,-87.74710195103064,3134 n cicero ave,chicago,il,60686,MOTHER AND SON SNACK SHOP,HI HO CAFE,1305420.0,Risk 1 (High),3134 n cicero ave,chicago,il,60641,2014-04-22,Canvass,Pass,41.93807416698051,-87.74700587724723,63545
Vgl1BhNbs784NE0M_C8FOw,roma-s-italian-beef-and-sausage-chicago,Roma’s Italian Beef & Sausage ,https://s3-media4.fl.yelpcdn.com/bphoto/pQDra990tFooPg-_jzTVAA/o.jpg,False,https://www.yelp.com/biz/roma-s-italian-beef-and-sausage-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,192,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"['delivery', 'pickup']",17737255715,(773) 725-5715,4245.63780060957,41.95813,-87.74703,4237 n cicero ave,chicago,il,60641,ROMA'S BEEF & SAUSAGE,ROMA'S,2189429.0,Risk 1 (High),4237 n cicero ave,chicago,il,60641,2015-08-21,Canvass,Fail,41.9581338522444,-87.74730419947862,63545
Vmm0j6R_-a0Pcjbx4WSJEQ,eggsperience-cafe-chicago-6,Eggsperience Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/7lQ72heYiGHisEX6ef3d2w/o.jpg,False,https://www.yelp.com/biz/eggsperience-cafe-chicago-6?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,96,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"['pickup', 'delivery']",17736287655,(773) 628-7655,4803.591367648236,41.95311,-87.75092,4925 w irving park rd,chicago,il,60641,EGGSPERIENCE,EGGSPERIENCE,2766589.0,Risk 1 (High),4925 w irving park rd,chicago,il,60641,2022-04-22,Complaint,Fail,41.95326560366336,-87.75089179528237,63545
U5SjmVy389zwndoF5AvyTA,sutherlands-food-and-spirits-chicago,Sutherland's Food & Spirits,https://s3-media4.fl.yelpcdn.com/bphoto/ezJDiHR9V_iOJ5CIa5HBsw/o.jpg,False,https://www.yelp.com/biz/sutherlands-food-and-spirits-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,244,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,['delivery'],17739304790,(773) 930-4790,2465.2937633647493,41.9529419,-87.7617111,5353 w irving park rd,chicago,il,60641,SUTHERLANDS,SUTHERLANDS,2114620.0,Risk 1 (High),5353 w irving park rd,chicago,il,60641,2019-12-03,Canvass,Fail,41.95313947805806,-87.76171933389249,63545
xXUcbGpR7Fx2mLA_SraBVA,salud-kitchen-chicago,Salud Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/6DsTJY79M3fGkSGZgbbNCw/o.jpg,False,https://www.yelp.com/biz/salud-kitchen-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,79,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.5,"['delivery', 'pickup']",18472684158,(847) 268-4158,1499.84500625999,41.9608017,-87.7541722,5044 w montrose ave,chicago,il,60641,SALUD KITCHEN,SALUD KITCHEN,2780583.0,Risk 1 (High),5044 w montrose ave,chicago,il,60641,2022-11-09,Canvass,Pass,41.960743020077295,-87.75415205705045,63545
ZXcnjAdJT08PVDCZlzepgQ,franks-chicago-shrimp-house-ii-chicago-2,Frank's Chicago Shrimp House II,https://s3-media3.fl.yelpcdn.com/bphoto/aU_GgXEswGzk6bhLBYNyLQ/o.jpg,False,https://www.yelp.com/biz/franks-chicago-shrimp-house-ii-chicago-2?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,97,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.0,['delivery'],17732862533,(773) 286-2533,2311.1041247043854,41.9535058,-87.7542972,5052 w irving park rd,chicago,il,60641,"FRANK'S CHICAGO SHRIMP HOUSE, INC.",FRANK'S CHICAGO SHRIMP HOUSE,2192890.0,Risk 1 (High),5052 w irving park rd,chicago,il,60641,2014-11-14,Canvass,Pass,41.95344289157839,-87.75439576492936,63545
Dr-d4PBF86jVcl2_iqpK4w,bacci-pizzeria-chicago-6,Bacci Pizzeria,https://s3-media3.fl.yelpcdn.com/bphoto/0SJRElLjr-fa6B9Olh63Xw/o.jpg,False,https://www.yelp.com/biz/bacci-pizzeria-chicago-6?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,212,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,"['delivery', 'pickup']",17733043000,(773) 304-3000,1535.309158210482,41.9602602,-87.7539471,4367 n milwaukee ave,chicago,il,60641,BACCI CAFE AND PIZZERIA ON MILWAUKEE AVE. INC.,BACCI CAFE AND PIZZERIA,1444299.0,Risk 1 (High),4367 n milwaukee ave,chicago,il,60641,2021-09-17,Complaint,Fail,41.96055088007665,-87.7542307472157,63545
ErrbtpXHn_FXCbPXZhGXKw,hong-kong-house-chicago,Hong Kong House,https://s3-media4.fl.yelpcdn.com/bphoto/wEz6B_KwPLMHl6FkoS2SIg/o.jpg,False,https://www.yelp.com/biz/hong-kong-house-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,88,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,['delivery'],17737776612,(773) 777-6612,2537.6328239365957,41.95175,-87.7473849,3904 n cicero ave,chicago,il,60641,HONG KONG CHINESE RESTAURANT,HONG KONG RESTAURANT,2289568.0,Risk 1 (High),3904 n cicero ave,chicago,il,60641,2015-05-21,Canvass,Fail,41.95173005934428,-87.74741813635666,63545
LTsG9OMB73UgDegzZqpLjA,peru-criollo-chicago,Peru Criollo,https://s3-media4.fl.yelpcdn.com/bphoto/56TeJiM1_QAmihHImL5sZw/o.jpg,False,https://www.yelp.com/biz/peru-criollo-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,25,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.5,[],17736287220,(773) 628-7220,2447.881988008573,41.952752825751006,-87.74747239999999,3938 n cicero ave,chicago,il,60641,"PLAYA ESCONDIDA RESTAURANT, INC.",PLAYA ESCONDIDA RESTAURANT,1868973.0,Risk 1 (High),3938 n cicero ave,chicago,il,60641,2013-05-08,Canvass,Fail,41.952761479601065,-87.74744674545474,63545
lL_LZupUkAJp3hzI_d_VYQ,culvers-chicago,Culver's,https://s3-media1.fl.yelpcdn.com/bphoto/SkwQsVWRZtkuZftkwhQLoA/o.jpg,False,https://www.yelp.com/biz/culvers-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,98,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",3.5,[],17089672109,(708) 967-2109,2352.541816802509,41.9531745910645,-87.7517395019531,4939 w irving park rd,chicago,il,60641,CULVER'S,CULVER'S,2575429.0,Risk 1 (High),4939 w irving park rd,chicago,il,60641,2018-11-27,Complaint,Pass w/ Conditions,41.95326461166174,-87.75145318861135,63545
X9sv0ny8QFR8jk8wzX_nzA,poncitlan-five-chicago,Poncitlan Five,https://s3-media3.fl.yelpcdn.com/bphoto/eetZmFC1A0nhcgNidxvaKg/o.jpg,False,https://www.yelp.com/biz/poncitlan-five-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,71,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"['delivery', 'pickup']",17736857409,(773) 685-7409,3564.1524161187745,41.94268,-87.74731,3400 n cicero ave,chicago,il,60641,PONCITLAN #5,PONCITLAN #5,2279389.0,Risk 1 (High),3400 n cicero ave,chicago,il,60641,2018-03-14,Complaint,Pass,41.94252000621413,-87.7471128211843,63545
_HAAbYGbwqqTQi5I57STdQ,moonwalker-cafe-chicago,Moonwalker Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/tu_ZP7OkTMk9kY0ZQrKa6Q/o.jpg,False,https://www.yelp.com/biz/moonwalker-cafe-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,24,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'desserts', 'title': 'Desserts'}]",5.0,[],17736287945,(773) 628-7945,4408.384919156564,41.9388,-87.72987,4101 w belmont ave,chicago,il,60641,"NUNEZ FONSECA, LLC",SABOR A JALISCO RESTAURANT,2177805.0,Risk 1 (High),4101 w belmont ave,chicago,il,60641,2014-10-14,Canvass,Pass,41.93895059684536,-87.72976114077323,63545
kRM0cyr6U_fRbodwNkaI7w,starbucks-chicago-140,Starbucks,https://s3-media1.fl.yelpcdn.com/bphoto/1evRzI2QgrAUiJDThrPEgA/o.jpg,False,https://www.yelp.com/biz/starbucks-chicago-140?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,111,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.0,['delivery'],17737365226,(773) 736-5226,2664.960273079286,41.953369,-87.737901,4365 w irving park rd,chicago,il,60641,Starbuck's Coffee #2568,Starbuck's Coffee,1249521.0,Risk 2 (Medium),4365 w irving park rd,chicago,il,60641,2020-10-16,Complaint Re-Inspection,Pass,41.9534209071039,-87.73799690512112,63545
K9atvX25uQqCBXRmXnQGBg,lou-malnatis-pizzeria-chicago-17,Lou Malnati's Pizzeria,https://s3-media4.fl.yelpcdn.com/bphoto/I0W8QrazKmLmPOXTbtJwlw/o.jpg,False,https://www.yelp.com/biz/lou-malnatis-pizzeria-chicago-17?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,119,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,"['pickup', 'delivery']",17732708330,(773) 270-8330,2945.2049368754733,41.9533317536116,-87.7318067103624,3986 n avondale ave,chicago,il,60641,LOU MALNATIS PIZZERIA,LOU MALNATIS PIZZERIA,2447025.0,Risk 1 (High),3986 n avondale ave,chicago,il,60641,2018-05-18,Complaint,Pass,41.953406149311846,-87.73214376177367,63545
Sfl8y2bTTUOIAaDZ3tcJKQ,matis-café-and-lounge-chicago,Mati's Café & Lounge,https://s3-media3.fl.yelpcdn.com/bphoto/-Mw5VWOP5sgcJFW7QWAQRw/o.jpg,False,https://www.yelp.com/biz/matis-caf%C3%A9-and-lounge-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,25,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.5,"['pickup', 'delivery']",17732267598,(773) 226-7598,4025.100342240357,41.9384,-87.75949,5301 w belmont ave,chicago,il,60641,MATI'S THE COFFEE COMPANY,MATI'S THE COFFEE COMPANY,2663751.0,Risk 1 (High),5301 w belmont ave,chicago,il,60641,2019-06-07,License,Fail,41.93855671746133,-87.75925719937484,63545
HX1aoqc7Yjngvdnem0h0kQ,margarets-chicago,Margaret's,https://s3-media1.fl.yelpcdn.com/bphoto/WIj8TdONHOxEo_7N43KkvA/o.jpg,False,https://www.yelp.com/biz/margarets-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,16,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.5,[],17736854493,(773) 685-4493,2316.17041174474,41.95361,-87.7561,5134 w irving park rd,chicago,il,60641,MARGARET'S,MARGARET'S,1953289.0,Risk 1 (High),5134 w irving park rd,chicago,il,60641,2021-07-26,Canvass,Pass,41.953422164082525,-87.75612619675917,63545
uPp9BBl1lBm3LMAKPDAWeQ,mr-submarine-chicago-9,Mr Submarine,https://s3-media3.fl.yelpcdn.com/bphoto/FMbLrYlFmyUXpWS4UCMi3w/o.jpg,False,https://www.yelp.com/biz/mr-submarine-chicago-9?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,46,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",3.5,"['pickup', 'delivery']",17736856110,(773) 685-6110,2491.1602132309663,41.95223,-87.7473949,3924 n cicero ave,chicago,il,60641,MR SUBMARINE,MR SUBMARINE,28113.0,Risk 2 (Medium),3924 n cicero ave,chicago,il,60641,2014-07-08,Canvass,Pass,41.95231018698679,-87.74743369959046,63545
IbRzCH8k2XSfM7VbCXMeoA,number-1-chop-suey-chicago,Number 1 Chop Suey,https://s3-media3.fl.yelpcdn.com/bphoto/KF09xRwxtgKWSeWbhMh-og/o.jpg,False,https://www.yelp.com/biz/number-1-chop-suey-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,79,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.0,"['pickup', 'delivery']",17737251199,(773) 725-1199,2763.732380838528,41.953229091000814,-87.7358767,4307 w irving park rd,chicago,il,60641,#1 CHOP SUEY,#1 CHOP SUEY,1970042.0,Risk 1 (High),4307 w irving park rd,chicago,il,60641,2014-09-19,Complaint,Pass,41.9534434499878,-87.73576333403281,63545
_IUC-dmUlFXwNPjMvrDXPg,the-booze-hound-chicago,The Booze Hound,https://s3-media1.fl.yelpcdn.com/bphoto/3IfqWuz1w9eeYk5gzuWOJw/o.jpg,False,https://www.yelp.com/biz/the-booze-hound-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,11,"[{'alias': 'pubs', 'title': 'Pubs'}]",5.0,[],17737361010,(773) 736-1010,3073.4452496826366,41.9486122131348,-87.739875793457,3734 n milwaukee ave,chicago,il,60641,THE BOOZEHOUND AT GRAYLAND STATION,THE BOOZEHOUND,2771271.0,Risk 3 (Low),3734 n milwaukee ave,chicago,il,60641,2021-02-09,License,Pass,41.94859067460761,-87.73966083900571,63545
5JUEOeMNjeub_3r1vK8juA,taco-burrito-king-chicago-10,Taco Burrito King,https://s3-media1.fl.yelpcdn.com/bphoto/IZbu7bGPX2-KaChJQNySlA/o.jpg,False,https://www.yelp.com/biz/taco-burrito-king-chicago-10?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,64,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"['delivery', 'pickup']",17737776200,(773) 777-6200,4052.839836925591,41.9383659362793,-87.7622680664062,5413 w belmont ave,chicago,il,60641,TACO BURRITO KING,TACO BURRITO KING,1595737.0,Risk 1 (High),5413 w belmont ave,chicago,il,60641,2019-12-11,Canvass,Pass w/ Conditions,41.93852208021554,-87.76212780217574,63545
OytStjF0JCJIrRgXtmukpA,chipotle-mexican-grill-chicago-45,Chipotle Mexican Grill,https://s3-media4.fl.yelpcdn.com/bphoto/7EfGZBUsoq7NRn8nJ9JRtw/o.jpg,False,https://www.yelp.com/biz/chipotle-mexican-grill-chicago-45?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,61,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,"['delivery', 'pickup']",17086674357,(708) 667-4357,2448.6792823479304,41.9532399,-87.7449152,4657 w irving park rd,chicago,il,60641,CHIPOTLE,CHIPOTLE,2304205.0,Risk 1 (High),4657 w irving park rd,chicago,il,60641,2018-07-19,Canvass,Pass w/ Conditions,41.95333499661926,-87.74486145809504,63545
L6LwDGK71tU7FcEenmxQwA,starbucks-chicago-455,Starbucks,https://s3-media2.fl.yelpcdn.com/bphoto/vI7pOJB_BwnKf83bkaWlSw/o.jpg,False,https://www.yelp.com/biz/starbucks-chicago-455?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,50,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.5,[],17087016087,(708) 701-6087,2016.3727290675408,41.9568316,-87.7470186,4155 n cicero ave,chicago,il,60641,Starbucks Coffee#48855,STARBUCKS COFFEE,2616204.0,Risk 2 (Medium),4155 n cicero ave,chicago,il,60641,2022-11-25,Canvass,Pass,41.9568024778031,-87.74725863483394,63545
ljg572Nd5VlEZnD55QZY_w,ihop-chicago-9,IHOP,https://s3-media4.fl.yelpcdn.com/bphoto/J41-iU7NlSroKfLcqkdlyw/o.jpg,False,https://www.yelp.com/biz/ihop-chicago-9?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,94,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]",2.0,"['pickup', 'delivery']",17736850242,(773) 685-0242,1957.359621021508,41.95723,-87.7477746,4210 n cicero ave,chicago,il,60641,I.H.O.P.,I.H.O.P. RESTAURANT,46344.0,Risk 1 (High),4210 n cicero ave,chicago,il,60641,2017-04-10,Complaint,Fail,41.95742941661818,-87.74757441604942,63545
MQ2-urSQ5R0zlq5sDX2H_Q,chop-suey-king-chinese-restaurant-chicago,Chop Suey King Chinese Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/mm6ZOuRwxfeRlFgzh381vQ/o.jpg,False,https://www.yelp.com/biz/chop-suey-king-chinese-restaurant-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,29,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"['pickup', 'delivery']",17732835000,(773) 283-5000,4067.987114773857,41.9381,-87.74643,3135 n cicero ave,chicago,il,60641,CHOP SUEY KING,CHOP SUEY KING,1272242.0,Risk 1 (High),3135 n cicero ave,chicago,il,60641,2014-11-10,Canvass,Pass,41.93808076965392,-87.74671198344375,63545
vDSTuH_jxt5sGHWYIaeG2g,ysabels-grill-chicago,Ysabel's Grill,https://s3-media3.fl.yelpcdn.com/bphoto/yUUgdQvMY8K1rbVGL_VxXw/o.jpg,False,https://www.yelp.com/biz/ysabels-grill-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,34,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'filipino', 'title': 'Filipino'}]",2.5,['delivery'],17734813781,(773) 481-3781,2315.929665045893,41.9535149,-87.7503633,4908 w irving park rd,chicago,il,60641,YSABEL'S FILIPINO CUISINE,YSABEL'S GRILL ASIAN CUISINE,2013419.0,Risk 1 (High),4908 w irving park rd,chicago,il,60641,2019-09-16,Canvass,Pass w/ Conditions,41.953485015058135,-87.750248227467,63545
X3ee54cv5GMDvwZcDy7TYA,lovin-scoop-chicago,Lovin Scoop,https://s3-media4.fl.yelpcdn.com/bphoto/GEmv5FzxQm63Gtw7mwUDkg/o.jpg,False,https://www.yelp.com/biz/lovin-scoop-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,6,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.5,[],12248086070,(224) 808-6070,2296.165581233937,41.95395,-87.74869,4032 n milwaukee ave,chicago,il,60641,JOSI'S FROZEN YOGURT CAFE,JOSI'S FROZEN YOGURT CAFE,2284509.0,Risk 2 (Medium),4032 n milwaukee ave,chicago,il,60641,2014-10-29,Canvass,Pass,41.95396210439125,-87.74845316389184,63545
